Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781711311,100,,Aggregated,86.100000,0.000000,26,35,43,50,79,160,580,1300,2100,2900,3300,10637,0,26,68.2923355234508,9.04717299999902,3295.867080998505,1416.290119394566
1781711312,100,,Aggregated,87.800000,0.000000,26,35,43,50,79,160,580,1300,2100,2900,3300,10716,0,26,68.04696960535196,9.04717299999902,3295.867080998505,1416.068868980963
1781711313,100,,Aggregated,85.800000,0.000000,26,35,43,50,79,160,570,1300,2100,2900,3300,10817,0,26,67.65416458158015,9.04717299999902,3295.867080998505,1415.6193953961358
1781711314,100,,Aggregated,86.400000,0.000000,26,35,43,49,78,160,570,1300,2100,2900,3300,10907,0,26,67.2757580120976,9.04717299999902,3295.867080998505,1416.4910607866507
1781711315,100,,Aggregated,86.500000,0.000000,26,35,43,49,78,150,570,1300,2100,2900,3300,10995,0,26,66.88775142000492,9.04717299999902,3295.867080998505,1416.3507958162802
1781711316,100,,Aggregated,86.500000,0.000000,26,35,43,49,77,150,570,1300,2100,2900,3300,11090,0,26,66.52988032686699,9.04717299999902,3295.867080998505,1417.0524797114517
1781711317,100,,Aggregated,85.900000,0.000000,26,35,43,49,77,150,570,1300,2100,2900,3300,11185,0,26,66.22129421769773,9.04717299999902,3295.867080998505,1415.645775592311
1781711318,100,,Aggregated,87.400000,0.000000,26,35,43,49,76,150,560,1300,2100,2900,3300,11284,0,26,65.90552335341496,9.04717299999902,3295.867080998505,1416.279067706487
1781711319,100,,Aggregated,88.000000,0.000000,26,35,42,49,76,150,550,1300,2100,2900,3300,11379,0,26,65.5485804111039,9.04717299999902,3295.867080998505,1415.5539151067755
1781711320,100,,Aggregated,90.800000,0.000000,25,35,42,48,76,150,550,1300,2100,2900,3300,11461,0,25,65.24467290890398,9.04717299999902,3295.867080998505,1415.320652648111
1781711321,100,,Aggregated,90.300000,0.000000,25,34,42,48,75,140,550,1300,2100,2900,3300,11565,0,25,64.88105297881151,9.04717299999902,3295.867080998505,1415.9011673151751
1781711322,100,,Aggregated,90.300000,0.000000,25,34,42,48,75,140,540,1300,2100,2900,3300,11657,0,25,64.55238699785154,9.04717299999902,3295.867080998505,1416.6987217980613
1781711323,100,,Aggregated,92.600000,0.000000,25,34,42,48,74,140,530,1200,2100,2900,3300,11763,0,25,64.22495149808415,9.04717299999902,3295.867080998505,1415.2057298308255
1781711324,100,,Aggregated,93.300000,0.000000,25,34,42,48,74,140,530,1200,2100,2900,3300,11848,0,25,63.91681800869037,9.04717299999902,3295.867080998505,1415.1713369345036
1781711325,100,,Aggregated,94.300000,0.000000,25,34,42,48,74,140,530,1200,2100,2900,3300,11944,0,25,63.63153664835614,9.04717299999902,3295.867080998505,1414.0471366376423
1781711326,100,,Aggregated,93.600000,0.000000,25,34,42,48,74,140,530,1200,2100,2900,3300,12034,0,25,63.353297870116045,9.04717299999902,3295.867080998505,1413.686804055177
1781711327,100,,Aggregated,95.700000,0.000000,25,34,41,47,73,130,520,1200,2100,2900,3300,12134,0,25,63.056506002306044,9.04717299999902,3295.867080998505,1414.2002637217736
1781711328,100,,Aggregated,92.700000,0.000000,25,34,41,47,73,130,520,1200,2100,2900,3300,12234,0,25,62.78088897604831,9.04717299999902,3295.867080998505,1412.1480300801047
1781711329,100,,Aggregated,94.300000,0.000000,25,34,41,47,72,130,520,1200,2100,2900,3300,12325,0,25,62.47034469379161,9.04717299999902,3295.867080998505,1411.9897768762678
1781711330,100,,Aggregated,93.500000,0.000000,25,34,41,47,72,130,510,1100,2100,2900,3300,12420,0,25,62.20258422600526,9.04717299999902,3295.867080998505,1411.2434782608696
1781711331,100,,Aggregated,93.600000,0.000000,25,34,41,47,71,130,500,1100,2100,2900,3300,12511,0,25,61.89838813292133,9.04717299999902,3295.867080998505,1412.122292382703
1781711332,100,,Aggregated,95.600000,0.000000,25,34,41,47,71,130,500,1100,2100,2900,3300,12606,0,25,61.62179302538278,9.04717299999902,3295.867080998505,1411.8393622084723
1781711333,100,,Aggregated,92.400000,0.000000,25,34,41,47,71,130,500,1100,2100,2900,3300,12698,0,25,61.33779448850082,9.04717299999902,3295.867080998505,1409.2811466372657
1781711334,100,,Aggregated,92.900000,0.000000,25,33,41,47,71,130,500,1100,2100,2900,3300,12771,0,25,61.091457202644996,9.04717299999902,3295.867080998505,1410.191997494323
1781711335,100,,Aggregated,92.700000,0.000000,25,33,41,46,70,130,500,1100,2100,2900,3300,12868,0,25,60.80855223173694,9.04717299999902,3295.867080998505,1409.1265930991608
1781711336,100,,Aggregated,91.400000,0.000000,25,33,41,46,70,130,490,1100,2100,2900,3300,12952,0,25,60.568139142603144,9.04717299999902,3295.867080998505,1407.965873996294
1781711337,100,,Aggregated,90.200000,0.000000,25,33,40,46,70,120,490,1000,2100,2900,3300,13049,0,25,60.28710909701888,9.04717299999902,3295.867080998505,1407.9286535366696
1781711338,100,,Aggregated,91.900000,0.000000,25,33,41,46,70,120,490,990,2100,2900,3300,13157,0,25,60.08380301816539,9.04717299999902,3295.867080998505,1408.1514783005243
